route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
17,017,17 - SHADELAND,Ross,Bus,2020-12-01,202012,WEEKDAY,0.6504,
18,018,18 - MANCHESTER,Ross,Bus,2020-12-01,202012,WEEKDAY,0.9242,
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2020-12-01,202012,WEEKDAY,0.6374,
2,002,2 - MOUNT ROYAL,Ross,Bus,2020-12-01,202012,SAT.,0.5085,
2,002,2 - MOUNT ROYAL,Ross,Bus,2020-12-01,202012,SUN.,0.6493,
2,002,2 - MOUNT ROYAL,Ross,Bus,2020-12-01,202012,WEEKDAY,0.6305,
20,020,20 - KENNEDY,Collier,Bus,2020-12-01,202012,SAT.,0.649,
20,020,20 - KENNEDY,Collier,Bus,2020-12-01,202012,SUN.,0.6425,
20,020,20 - KENNEDY,Collier,Bus,2020-12-01,202012,WEEKDAY,0.6677,
21,021,21 - CORAOPOLIS,Collier,Bus,2020-12-01,202012,SAT.,0.7213,
21,021,21 - CORAOPOLIS,Collier,Bus,2020-12-01,202012,SUN.,0.6756,
21,021,21 - CORAOPOLIS,Collier,Bus,2020-12-01,202012,WEEKDAY,0.6995,
22,022,22 - MCCOY,Collier,Bus,2020-12-01,202012,SAT.,0.643,
22,022,22 - MCCOY,Collier,Bus,2020-12-01,202012,SUN.,0.7091,
22,022,22 - MCCOY,Collier,Bus,2020-12-01,202012,WEEKDAY,0.7745,
24,024,24 - WEST PARK,Collier,Bus,2020-12-01,202012,SAT.,0.7124,
24,024,24 - WEST PARK,Collier,Bus,2020-12-01,202012,SUN.,0.6529,
24,024,24 - WEST PARK,Collier,Bus,2020-12-01,202012,WEEKDAY,0.7254,
26,026,26 - CHARTIERS,Collier,Bus,2020-12-01,202012,SAT.,0.7709,
26,026,26 - CHARTIERS,Collier,Bus,2020-12-01,202012,SUN.,0.7548,
26,026,26 - CHARTIERS,Collier,Bus,2020-12-01,202012,WEEKDAY,0.8229,
27,027,27 - FAIRYWOOD,Collier,Bus,2020-12-01,202012,SAT.,0.8626,
27,027,27 - FAIRYWOOD,Collier,Bus,2020-12-01,202012,SUN.,0.7955,
27,027,27 - FAIRYWOOD,Collier,Bus,2020-12-01,202012,WEEKDAY,0.7735,
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-12-01,202012,SAT.,0.6332,
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-12-01,202012,SUN.,0.626,
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.6595,
29,029,29 - ROBINSON,Collier,Bus,2020-12-01,202012,SAT.,0.5342,
29,029,29 - ROBINSON,Collier,Bus,2020-12-01,202012,SUN.,0.6048,
29,029,29 - ROBINSON,Collier,Bus,2020-12-01,202012,WEEKDAY,0.5969,
31,031,31 - BRIDGEVILLE,Collier,Bus,2020-12-01,202012,SAT.,0.6599,
31,031,31 - BRIDGEVILLE,Collier,Bus,2020-12-01,202012,SUN.,0.6591,
31,031,31 - BRIDGEVILLE,Collier,Bus,2020-12-01,202012,WEEKDAY,0.5769,
36,036,36 - BANKSVILLE,Collier,Bus,2020-12-01,202012,SAT.,0.5177,
36,036,36 - BANKSVILLE,Collier,Bus,2020-12-01,202012,SUN.,0.6354,
36,036,36 - BANKSVILLE,Collier,Bus,2020-12-01,202012,WEEKDAY,0.7479,
38,038,38 - GREEN TREE,Collier,Bus,2020-12-01,202012,SAT.,0.8674,
38,038,38 - GREEN TREE,Collier,Bus,2020-12-01,202012,SUN.,0.7643,
38,038,38 - GREEN TREE,Collier,Bus,2020-12-01,202012,WEEKDAY,0.691,
39,039,39 - BROOKLINE,Collier,Bus,2020-12-01,202012,SAT.,0.8065,
39,039,39 - BROOKLINE,Collier,Bus,2020-12-01,202012,SUN.,0.77,
39,039,39 - BROOKLINE,Collier,Bus,2020-12-01,202012,WEEKDAY,0.7404,
4,004,4 - TROY HILL,Ross,Bus,2020-12-01,202012,SAT.,0.8018,
4,004,4 - TROY HILL,Ross,Bus,2020-12-01,202012,WEEKDAY,0.7089,
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2020-12-01,202012,SAT.,0.7646,
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2020-12-01,202012,SUN.,0.7278,
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2020-12-01,202012,WEEKDAY,0.7539,
41,041,41 - BOWER HILL,Collier,Bus,2020-12-01,202012,SAT.,0.8007,
41,041,41 - BOWER HILL,Collier,Bus,2020-12-01,202012,SUN.,0.7006,
41,041,41 - BOWER HILL,Collier,Bus,2020-12-01,202012,WEEKDAY,0.785,
43,043,43 - BAILEY,Collier,Bus,2020-12-01,202012,SAT.,0.6914,
43,043,43 - BAILEY,Collier,Bus,2020-12-01,202012,SUN.,0.7168,
43,043,43 - BAILEY,Collier,Bus,2020-12-01,202012,WEEKDAY,0.7419,
44,044,44 - VIA KNOXVILLE,Collier,Bus,2020-12-01,202012,SAT.,0.6836,
44,044,44 - VIA KNOXVILLE,Collier,Bus,2020-12-01,202012,SUN.,0.708,
44,044,44 - VIA KNOXVILLE,Collier,Bus,2020-12-01,202012,WEEKDAY,0.7591,
48,048,48 - ARLINGTON,Collier,Bus,2020-12-01,202012,SAT.,0.7455,
48,048,48 - ARLINGTON,Collier,Bus,2020-12-01,202012,SUN.,0.8225,
48,048,48 - ARLINGTON,Collier,Bus,2020-12-01,202012,WEEKDAY,0.7248,
51,051,51 - CARRICK,West Mifflin,Bus,2020-12-01,202012,SAT.,0.7313,
51,051,51 - CARRICK,West Mifflin,Bus,2020-12-01,202012,SUN.,0.7566,
51,051,51 - CARRICK,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7425,
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.8073,
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.6186,
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2020-12-01,202012,SAT.,0.7271,
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2020-12-01,202012,SUN.,0.7857,
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.6765,
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2020-12-01,202012,SAT.,0.604,
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2020-12-01,202012,SUN.,0.6464,
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2020-12-01,202012,WEEKDAY,0.6253,
55,055,55 - GLASSPORT,West Mifflin,Bus,2020-12-01,202012,SAT.,0.6889,
55,055,55 - GLASSPORT,West Mifflin,Bus,2020-12-01,202012,SUN.,0.7288,
55,055,55 - GLASSPORT,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7527,
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2020-12-01,202012,SAT.,0.7378,
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2020-12-01,202012,SUN.,0.6862,
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7052,
57,057,57 - HAZELWOOD,West Mifflin,Bus,2020-12-01,202012,SAT.,0.7185,
57,057,57 - HAZELWOOD,West Mifflin,Bus,2020-12-01,202012,SUN.,0.7635,
57,057,57 - HAZELWOOD,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7178,
58,058,58 - GREENFIELD,East Liberty,Bus,2020-12-01,202012,SAT.,0.6492,
58,058,58 - GREENFIELD,East Liberty,Bus,2020-12-01,202012,SUN.,0.6646,
58,058,58 - GREENFIELD,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.7314,
59,059,59 - MON VALLEY,West Mifflin,Bus,2020-12-01,202012,SAT.,0.7092,
59,059,59 - MON VALLEY,West Mifflin,Bus,2020-12-01,202012,SUN.,0.7151,
59,059,59 - MON VALLEY,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7186,
6,006,6 - SPRING HILL,Ross,Bus,2020-12-01,202012,SAT.,0.728,
6,006,6 - SPRING HILL,Ross,Bus,2020-12-01,202012,SUN.,0.6395,
6,006,6 - SPRING HILL,Ross,Bus,2020-12-01,202012,WEEKDAY,0.7613,
60,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2020-12-01,202012,SAT.,0.7725,
60,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2020-12-01,202012,SUN.,0.8447,
60,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7821,
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-12-01,202012,SAT.,0.7789,
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-12-01,202012,SUN.,0.7534,
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7081,
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-12-01,202012,SAT.,0.794,
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-12-01,202012,SUN.,0.7396,
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7168,
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-12-01,202012,SAT.,0.7531,
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-12-01,202012,SUN.,0.6897,
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7112,
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-12-01,202012,SAT.,0.7814,
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-12-01,202012,SUN.,0.83,
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7509,
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-12-01,202012,SAT.,0.7415,
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-12-01,202012,SUN.,0.7587,
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7362,
65,065,65 - SQUIRREL HILL,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.8274,
67,067,67 - MONROEVILLE,East Liberty,Bus,2020-12-01,202012,SAT.,0.5907,
67,067,67 - MONROEVILLE,East Liberty,Bus,2020-12-01,202012,SUN.,0.6194,
67,067,67 - MONROEVILLE,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.641,
69,069,69 - TRAFFORD,East Liberty,Bus,2020-12-01,202012,SAT.,0.6758,
69,069,69 - TRAFFORD,East Liberty,Bus,2020-12-01,202012,SUN.,0.7176,
69,069,69 - TRAFFORD,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.6835,
7,007,7 - SPRING GARDEN,Ross,Bus,2020-12-01,202012,WEEKDAY,0.5989,
71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.7177,
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-12-01,202012,SAT.,0.7596,
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-12-01,202012,SUN.,0.7117,
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.7594,
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-12-01,202012,SAT.,0.8018,
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-12-01,202012,SUN.,0.7922,
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.7568,
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-12-01,202012,SAT.,0.7075,
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-12-01,202012,SUN.,0.6724,
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.7002,
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-12-01,202012,SAT.,0.7087,
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-12-01,202012,SUN.,0.7841,
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.6728,
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2020-12-01,202012,SAT.,0.6838,
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2020-12-01,202012,SUN.,0.6948,
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.672,
75,075,75 - ELLSWORTH,East Liberty,Bus,2020-12-01,202012,SAT.,0.6524,
75,075,75 - ELLSWORTH,East Liberty,Bus,2020-12-01,202012,SUN.,0.6381,
75,075,75 - ELLSWORTH,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.7456,
77,077,77 - PENN HILLS,East Liberty,Bus,2020-12-01,202012,SAT.,0.5887,
77,077,77 - PENN HILLS,East Liberty,Bus,2020-12-01,202012,SUN.,0.6724,
77,077,77 - PENN HILLS,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.6052,
79,079,79 - EAST HILLS,East Liberty,Bus,2020-12-01,202012,SAT.,0.6328,
79,079,79 - EAST HILLS,East Liberty,Bus,2020-12-01,202012,SUN.,0.6354,
79,079,79 - EAST HILLS,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.7793,
8,008,8 - PERRYSVILLE,Ross,Bus,2020-12-01,202012,SAT.,0.7494,
8,008,8 - PERRYSVILLE,Ross,Bus,2020-12-01,202012,SUN.,0.771,
8,008,8 - PERRYSVILLE,Ross,Bus,2020-12-01,202012,WEEKDAY,0.7556,
81,081,81 - OAK HILL,West Mifflin,Bus,2020-12-01,202012,SAT.,0.7606,
81,081,81 - OAK HILL,West Mifflin,Bus,2020-12-01,202012,SUN.,0.7775,
81,081,81 - OAK HILL,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7883,
82,082,82 - LINCOLN,East Liberty,Bus,2020-12-01,202012,SAT.,0.5957,
82,082,82 - LINCOLN,East Liberty,Bus,2020-12-01,202012,SUN.,0.5987,
82,082,82 - LINCOLN,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.7016,
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2020-12-01,202012,SAT.,0.6888,
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2020-12-01,202012,SUN.,0.7814,
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7643,
86,086,86 - LIBERTY,East Liberty,Bus,2020-12-01,202012,SAT.,0.5928,
86,086,86 - LIBERTY,East Liberty,Bus,2020-12-01,202012,SUN.,0.5471,
86,086,86 - LIBERTY,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.6524,
87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-12-01,202012,SAT.,0.6471,
87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-12-01,202012,SUN.,0.5678,
87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.7042,
88,088,88 - PENN,East Liberty,Bus,2020-12-01,202012,SAT.,0.6312,
88,088,88 - PENN,East Liberty,Bus,2020-12-01,202012,SUN.,0.6069,
88,088,88 - PENN,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.6305,
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-12-01,202012,SAT.,0.7739,
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-12-01,202012,SUN.,0.7646,
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.7664,
91,091,91 - BUTLER STREET,Ross,Bus,2020-12-01,202012,SAT.,0.6703,
91,091,91 - BUTLER STREET,Ross,Bus,2020-12-01,202012,SUN.,0.5775,
91,091,91 - BUTLER STREET,Ross,Bus,2020-12-01,202012,WEEKDAY,0.6613,
93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2020-12-01,202012,SAT.,0.6952,
93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2020-12-01,202012,SUN.,0.6991,
93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7059,
BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2020-12-01,202012,SAT.,0.8611,
BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2020-12-01,202012,SUN.,0.917,
BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2020-12-01,202012,WEEKDAY,0.8913,
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-12-01,202012,SAT.,0.8506,
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-12-01,202012,SUN.,0.8143,
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-12-01,202012,WEEKDAY,0.7889,
G3,G3,G3 - MOON FLYER,Collier,Bus,2020-12-01,202012,WEEKDAY,0.8443,
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2020-12-01,202012,WEEKDAY,0.7119,
O1,O1,O1 - ROSS FLYER,Ross,Bus,2020-12-01,202012,WEEKDAY,0.6329,
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2020-12-01,202012,WEEKDAY,0.5885,
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2020-12-01,202012,WEEKDAY,0.6449,
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-12-01,202012,SAT.,0.8689,
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-12-01,202012,SUN.,0.8385,
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.883,
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.7018,
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.7066,
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2020-12-01,202012,WEEKDAY,0.625,
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.6954,
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.7417,
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.8561,
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.883,
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.6497,
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-12-01,202012,SAT.,0.3971,
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-12-01,202012,SUN.,0.4322,
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.4755,
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.7596,
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.6959,
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.6571,
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7577,
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2020-12-01,202012,WEEKDAY,0.6607,
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2020-12-01,202012,SAT.,0.8977,
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2020-12-01,202012,SUN.,0.9091,
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2020-12-01,202012,WEEKDAY,0.9013,
SLVR,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2020-12-01,202012,SAT.,0.9385,
SLVR,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2020-12-01,202012,SUN.,0.9385,
SLVR,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2020-12-01,202012,WEEKDAY,0.8927,
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7122,
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7608,
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-12-01,202012,SAT.,0.7988,
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-12-01,202012,SUN.,0.7809,
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.6517,
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2020-12-01,202012,SAT.,0.7615,
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.7021,
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-12-01,202012,SAT.,0.6756,
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-12-01,202012,SUN.,0.6769,
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-12-01,202012,WEEKDAY,0.6337,
1,001,1 - FREEPORT ROAD,Ross,Bus,2021-01-01,202101,SAT.,0.6468,
1,001,1 - FREEPORT ROAD,Ross,Bus,2021-01-01,202101,SUN.,0.5468,
1,001,1 - FREEPORT ROAD,Ross,Bus,2021-01-01,202101,WEEKDAY,0.6769,
11,011,11 - FINEVIEW,Ross,Bus,2021-01-01,202101,SAT.,0.7771,
11,011,11 - FINEVIEW,Ross,Bus,2021-01-01,202101,SUN.,0.8906,
11,011,11 - FINEVIEW,Ross,Bus,2021-01-01,202101,WEEKDAY,0.8213,
12,012,12 - MCKNIGHT,Ross,Bus,2021-01-01,202101,SAT.,0.6801,
12,012,12 - MCKNIGHT,Ross,Bus,2021-01-01,202101,SUN.,0.6791,
12,012,12 - MCKNIGHT,Ross,Bus,2021-01-01,202101,WEEKDAY,0.6679,
13,013,13 - BELLEVUE,Ross,Bus,2021-01-01,202101,SAT.,0.6792,
13,013,13 - BELLEVUE,Ross,Bus,2021-01-01,202101,SUN.,0.6737,
13,013,13 - BELLEVUE,Ross,Bus,2021-01-01,202101,WEEKDAY,0.7522,
14,014,14 - OHIO VALLEY,Ross,Bus,2021-01-01,202101,SAT.,0.6978,
14,014,14 - OHIO VALLEY,Ross,Bus,2021-01-01,202101,SUN.,0.7893,
14,014,14 - OHIO VALLEY,Ross,Bus,2021-01-01,202101,WEEKDAY,0.7686,
15,015,15 - CHARLES,Ross,Bus,2021-01-01,202101,SAT.,0.7368,
15,015,15 - CHARLES,Ross,Bus,2021-01-01,202101,SUN.,0.7038,
15,015,15 - CHARLES,Ross,Bus,2021-01-01,202101,WEEKDAY,0.7822,
16,016,16 - BRIGHTON,Ross,Bus,2021-01-01,202101,SAT.,0.7492,
16,016,16 - BRIGHTON,Ross,Bus,2021-01-01,202101,SUN.,0.7611,
16,016,16 - BRIGHTON,Ross,Bus,2021-01-01,202101,WEEKDAY,0.7847,
17,017,17 - SHADELAND,Ross,Bus,2021-01-01,202101,SAT.,0.7302,
17,017,17 - SHADELAND,Ross,Bus,2021-01-01,202101,SUN.,0.6284,
17,017,17 - SHADELAND,Ross,Bus,2021-01-01,202101,WEEKDAY,0.6502,
18,018,18 - MANCHESTER,Ross,Bus,2021-01-01,202101,WEEKDAY,0.9644,
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2021-01-01,202101,WEEKDAY,0.6223,
2,002,2 - MOUNT ROYAL,Ross,Bus,2021-01-01,202101,SAT.,0.533,
2,002,2 - MOUNT ROYAL,Ross,Bus,2021-01-01,202101,SUN.,0.6319,
2,002,2 - MOUNT ROYAL,Ross,Bus,2021-01-01,202101,WEEKDAY,0.6627,
20,020,20 - KENNEDY,Collier,Bus,2021-01-01,202101,SAT.,0.608,
20,020,20 - KENNEDY,Collier,Bus,2021-01-01,202101,SUN.,0.6022,
20,020,20 - KENNEDY,Collier,Bus,2021-01-01,202101,WEEKDAY,0.6758,
21,021,21 - CORAOPOLIS,Collier,Bus,2021-01-01,202101,SAT.,0.7058,
21,021,21 - CORAOPOLIS,Collier,Bus,2021-01-01,202101,SUN.,0.7243,
21,021,21 - CORAOPOLIS,Collier,Bus,2021-01-01,202101,WEEKDAY,0.7219,
22,022,22 - MCCOY,Collier,Bus,2021-01-01,202101,SAT.,0.6801,
22,022,22 - MCCOY,Collier,Bus,2021-01-01,202101,SUN.,0.7203,
22,022,22 - MCCOY,Collier,Bus,2021-01-01,202101,WEEKDAY,0.7781,
24,024,24 - WEST PARK,Collier,Bus,2021-01-01,202101,SAT.,0.7115,
24,024,24 - WEST PARK,Collier,Bus,2021-01-01,202101,SUN.,0.6481,
24,024,24 - WEST PARK,Collier,Bus,2021-01-01,202101,WEEKDAY,0.7563,
26,026,26 - CHARTIERS,Collier,Bus,2021-01-01,202101,SAT.,0.8175,
26,026,26 - CHARTIERS,Collier,Bus,2021-01-01,202101,SUN.,0.8079,
26,026,26 - CHARTIERS,Collier,Bus,2021-01-01,202101,WEEKDAY,0.8329,
27,027,27 - FAIRYWOOD,Collier,Bus,2021-01-01,202101,SAT.,0.8184,
27,027,27 - FAIRYWOOD,Collier,Bus,2021-01-01,202101,SUN.,0.8248,
27,027,27 - FAIRYWOOD,Collier,Bus,2021-01-01,202101,WEEKDAY,0.7991,
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2021-01-01,202101,SAT.,0.6364,
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2021-01-01,202101,SUN.,0.6722,
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2021-01-01,202101,WEEKDAY,0.6792,
29,029,29 - ROBINSON,Collier,Bus,2021-01-01,202101,SAT.,0.5042,
29,029,29 - ROBINSON,Collier,Bus,2021-01-01,202101,SUN.,0.6696,
29,029,29 - ROBINSON,Collier,Bus,2021-01-01,202101,WEEKDAY,0.654,
31,031,31 - BRIDGEVILLE,Collier,Bus,2021-01-01,202101,SAT.,0.6231,
31,031,31 - BRIDGEVILLE,Collier,Bus,2021-01-01,202101,SUN.,0.669,
31,031,31 - BRIDGEVILLE,Collier,Bus,2021-01-01,202101,WEEKDAY,0.5732,
36,036,36 - BANKSVILLE,Collier,Bus,2021-01-01,202101,SAT.,0.6535,
36,036,36 - BANKSVILLE,Collier,Bus,2021-01-01,202101,SUN.,0.6947,
36,036,36 - BANKSVILLE,Collier,Bus,2021-01-01,202101,WEEKDAY,0.7475,
38,038,38 - GREEN TREE,Collier,Bus,2021-01-01,202101,SAT.,0.8309,
38,038,38 - GREEN TREE,Collier,Bus,2021-01-01,202101,SUN.,0.7718,
38,038,38 - GREEN TREE,Collier,Bus,2021-01-01,202101,WEEKDAY,0.6785,
39,039,39 - BROOKLINE,Collier,Bus,2021-01-01,202101,SAT.,0.7728,
39,039,39 - BROOKLINE,Collier,Bus,2021-01-01,202101,SUN.,0.8036,
39,039,39 - BROOKLINE,Collier,Bus,2021-01-01,202101,WEEKDAY,0.7155,
